country	indicator	date	year_week	value	source	url
Czechia	Daily hospital occupancy	22-10-2020	2020-W43	5107	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-10-2020	2020-W43	5455	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-10-2020	2020-W43	5372	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-10-2020	2020-W43	5683	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-10-2020	2020-W44	6200	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-10-2020	2020-W44	6533	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-10-2020	2020-W44	6573	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-10-2020	2020-W44	7273	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-10-2020	2020-W44	7657	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-10-2020	2020-W44	7333	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-11-2020	2020-W44	7462	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-11-2020	2020-W45	8037	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-11-2020	2020-W45	8135	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-11-2020	2020-W45	8213	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-11-2020	2020-W45	8224	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-11-2020	2020-W45	8143	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-11-2020	2020-W45	7509	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-11-2020	2020-W45	7486	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-11-2020	2020-W46	7783	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-11-2020	2020-W46	7596	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-11-2020	2020-W46	7364	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-11-2020	2020-W46	7203	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-11-2020	2020-W46	7118	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-11-2020	2020-W46	6573	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-11-2020	2020-W46	6420	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-11-2020	2020-W47	6654	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-11-2020	2020-W47	6187	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-11-2020	2020-W47	6567	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-11-2020	2020-W47	6327	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-11-2020	2020-W47	6084	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-11-2020	2020-W47	5426	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-11-2020	2020-W47	5372	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-11-2020	2020-W48	5725	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-11-2020	2020-W48	5550	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-11-2020	2020-W48	5327	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-11-2020	2020-W48	5172	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-11-2020	2020-W48	4960	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-11-2020	2020-W48	4479	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-11-2020	2020-W48	4545	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-11-2020	2020-W49	4838	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-12-2020	2020-W49	4662	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-12-2020	2020-W49	4558	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-12-2020	2020-W49	4536	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-12-2020	2020-W49	4475	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-12-2020	2020-W49	4110	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-12-2020	2020-W49	4158	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-12-2020	2020-W50	4510	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-12-2020	2020-W50	4406	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-12-2020	2020-W50	4461	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-12-2020	2020-W50	4561	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-12-2020	2020-W50	4536	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-12-2020	2020-W50	4315	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-12-2020	2020-W50	4414	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-12-2020	2020-W51	4775	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-12-2020	2020-W51	4747	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-12-2020	2020-W51	4716	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-12-2020	2020-W51	4780	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-12-2020	2020-W51	4783	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-12-2020	2020-W51	4483	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-12-2020	2020-W51	4579	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-12-2020	2020-W52	4959	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-12-2020	2020-W52	4937	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-12-2020	2020-W52	4973	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-12-2020	2020-W52	4310	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-12-2020	2020-W52	4386	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-12-2020	2020-W52	4651	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-12-2020	2020-W52	4966	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-12-2020	2020-W53	5724	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-12-2020	2020-W53	5975	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-12-2020	2020-W53	6139	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-12-2020	2020-W53	6161	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-01-2021	2020-W53	5667	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-01-2021	2020-W53	5970	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-01-2021	2020-W53	6282	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-01-2021	2021-W01	7221	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-01-2021	2021-W01	7408	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-01-2021	2021-W01	7400	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-01-2021	2021-W01	7558	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-01-2021	2021-W01	7347	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-01-2021	2021-W01	6773	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-01-2021	2021-W01	6879	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-01-2021	2021-W02	7425	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-01-2021	2021-W02	7481	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-01-2021	2021-W02	7311	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-01-2021	2021-W02	7234	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-01-2021	2021-W02	7149	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-01-2021	2021-W02	6531	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-01-2021	2021-W02	6504	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-01-2021	2021-W03	6967	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-01-2021	2021-W03	6699	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-01-2021	2021-W03	6537	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-01-2021	2021-W03	6407	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-01-2021	2021-W03	6391	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-01-2021	2021-W03	5876	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-01-2021	2021-W03	5913	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-01-2021	2021-W04	6338	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-01-2021	2021-W04	6306	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-01-2021	2021-W04	6159	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-01-2021	2021-W04	6042	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	29-01-2021	2021-W04	5978	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	30-01-2021	2021-W04	5517	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	31-01-2021	2021-W04	5562	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-02-2021	2021-W05	6101	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-02-2021	2021-W05	5989	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-02-2021	2021-W05	5960	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-02-2021	2021-W05	5998	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-02-2021	2021-W05	5984	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-02-2021	2021-W05	5650	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-02-2021	2021-W05	5791	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-02-2021	2021-W06	6230	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-02-2021	2021-W06	6153	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-02-2021	2021-W06	6081	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-02-2021	2021-W06	6060	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-02-2021	2021-W06	5995	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-02-2021	2021-W06	5677	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-02-2021	2021-W06	5888	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-02-2021	2021-W07	6387	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-02-2021	2021-W07	6420	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-02-2021	2021-W07	6499	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-02-2021	2021-W07	6610	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-02-2021	2021-W07	6614	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-02-2021	2021-W07	6213	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-02-2021	2021-W07	6420	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-02-2021	2021-W08	7114	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-02-2021	2021-W08	7148	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-02-2021	2021-W08	7236	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-02-2021	2021-W08	7463	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-02-2021	2021-W08	7568	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-02-2021	2021-W08	7260	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	28-02-2021	2021-W08	7525	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	01-03-2021	2021-W09	8340	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	02-03-2021	2021-W09	8525	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	03-03-2021	2021-W09	8477	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	04-03-2021	2021-W09	8482	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	05-03-2021	2021-W09	8544	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	06-03-2021	2021-W09	8191	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	07-03-2021	2021-W09	8416	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	08-03-2021	2021-W10	9091	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	09-03-2021	2021-W10	9056	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	10-03-2021	2021-W10	9076	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	11-03-2021	2021-W10	9044	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	12-03-2021	2021-W10	9012	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	13-03-2021	2021-W10	8609	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	14-03-2021	2021-W10	8823	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	15-03-2021	2021-W11	9551	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	16-03-2021	2021-W11	9412	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	17-03-2021	2021-W11	9242	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	18-03-2021	2021-W11	9039	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	19-03-2021	2021-W11	8845	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	20-03-2021	2021-W11	8280	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	21-03-2021	2021-W11	8387	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	22-03-2021	2021-W12	9037	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	23-03-2021	2021-W12	8689	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	24-03-2021	2021-W12	8366	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	25-03-2021	2021-W12	8206	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	26-03-2021	2021-W12	8083	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
Czechia	Daily hospital occupancy	27-03-2021	2021-W12	7559	Country_Website	https://onemocneni-aktualne.mzcr.cz/covid-19
